Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
2020-09-29T17:44:36.912+0200: 3.630: [GC (Allocation Failure) [PSYoungGen: 605539K->31301K(639488K)] 613707K->39469K(2037760K), 0.0106020 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:36.974+0200: 3.692: [GC (Allocation Failure) [PSYoungGen: 609349K->34692K(637440K)] 617517K->42860K(2035712K), 0.0124645 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.035+0200: 3.754: [GC (Allocation Failure) [PSYoungGen: 612740K->38469K(642560K)] 620908K->46637K(2040832K), 0.0134146 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.101+0200: 3.819: [GC (Allocation Failure) [PSYoungGen: 623685K->35428K(641536K)] 631853K->43596K(2039808K), 0.0127661 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.163+0200: 3.882: [GC (Allocation Failure) [PSYoungGen: 620644K->18884K(642560K)] 628812K->27052K(2040832K), 0.0063211 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.220+0200: 3.938: [GC (Allocation Failure) [PSYoungGen: 607172K->32580K(643584K)] 615340K->40748K(2041856K), 0.0117473 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.288+0200: 4.006: [GC (Allocation Failure) [PSYoungGen: 620868K->16771K(643584K)] 629036K->24939K(2041856K), 0.0068253 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.345+0200: 4.063: [GC (Allocation Failure) [PSYoungGen: 607107K->32677K(644608K)] 615275K->40845K(2042880K), 0.0112257 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.411+0200: 4.129: [GC (Allocation Failure) [PSYoungGen: 623013K->35141K(647680K)] 631181K->43309K(2045952K), 0.0120927 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.473+0200: 4.192: [GC (Allocation Failure) [PSYoungGen: 630597K->40069K(646656K)] 638765K->48237K(2044928K), 0.0138451 secs] [Times: user=0.00 sys=0.02, real=0.01 secs] 
2020-09-29T17:44:37.538+0200: 4.256: [GC (Allocation Failure) [PSYoungGen: 635525K->30916K(648192K)] 643693K->39084K(2046464K), 0.0117604 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.602+0200: 4.321: [GC (Allocation Failure) [PSYoungGen: 626884K->38532K(646656K)] 635052K->46700K(2044928K), 0.0145003 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:37.669+0200: 4.387: [GC (Allocation Failure) [PSYoungGen: 634500K->44997K(642560K)] 642668K->53165K(2040832K), 0.0153708 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:37.734+0200: 4.453: [GC (Allocation Failure) [PSYoungGen: 636357K->48453K(640000K)] 644525K->56621K(2038272K), 0.0160852 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:37.803+0200: 4.522: [GC (Allocation Failure) [PSYoungGen: 639813K->38245K(643072K)] 647981K->46413K(2041344K), 0.0130936 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.869+0200: 4.587: [GC (Allocation Failure) [PSYoungGen: 624485K->20837K(642048K)] 632653K->29005K(2040320K), 0.0073955 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.929+0200: 4.647: [GC (Allocation Failure) [PSYoungGen: 607077K->32837K(644096K)] 615245K->41005K(2042368K), 0.0117646 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:37.993+0200: 4.711: [GC (Allocation Failure) [PSYoungGen: 620613K->46373K(634368K)] 628781K->54541K(2032640K), 0.0155397 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.059+0200: 4.777: [GC (Allocation Failure) [PSYoungGen: 634149K->32549K(643584K)] 642317K->40717K(2041856K), 0.0111332 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.119+0200: 4.838: [GC (Allocation Failure) [PSYoungGen: 619301K->31237K(642048K)] 627469K->39405K(2040320K), 0.0113768 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.182+0200: 4.900: [GC (Allocation Failure) [PSYoungGen: 617989K->43845K(642560K)] 626157K->52013K(2040832K), 0.0147613 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:38.248+0200: 4.966: [GC (Allocation Failure) [PSYoungGen: 632133K->30084K(643584K)] 640301K->38252K(2041856K), 0.0112566 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.310+0200: 5.028: [GC (Allocation Failure) [PSYoungGen: 618372K->28613K(645120K)] 626540K->36781K(2043392K), 0.0103177 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.370+0200: 5.089: [GC (Allocation Failure) [PSYoungGen: 618949K->30052K(644096K)] 627117K->38220K(2042368K), 0.0112410 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.432+0200: 5.150: [GC (Allocation Failure) [PSYoungGen: 620388K->46245K(641024K)] 628556K->54413K(2039296K), 0.0156493 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:38.497+0200: 5.215: [GC (Allocation Failure) [PSYoungGen: 634533K->29220K(643584K)] 642701K->37388K(2041856K), 0.0112841 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.559+0200: 5.278: [GC (Allocation Failure) [PSYoungGen: 617508K->26211K(645120K)] 625676K->34379K(2043392K), 0.0107679 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.622+0200: 5.341: [GC (Allocation Failure) [PSYoungGen: 617059K->29189K(644608K)] 625227K->37357K(2042880K), 0.0100891 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.689+0200: 5.407: [GC (Allocation Failure) [PSYoungGen: 620037K->52709K(630784K)] 628205K->67581K(2029056K), 0.0206347 secs] [Times: user=0.24 sys=0.02, real=0.02 secs] 
2020-09-29T17:44:38.760+0200: 5.478: [GC (Allocation Failure) [PSYoungGen: 630757K->35940K(638464K)] 645629K->50812K(2036736K), 0.0149226 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:38.825+0200: 5.543: [GC (Allocation Failure) [PSYoungGen: 613988K->39460K(641536K)] 628860K->54332K(2039808K), 0.0142233 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:38.888+0200: 5.607: [GC (Allocation Failure) [PSYoungGen: 623140K->48933K(632832K)] 638012K->63805K(2031104K), 0.0164339 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:38.956+0200: 5.675: [GC (Allocation Failure) [PSYoungGen: 632613K->43652K(638976K)] 647485K->58524K(2037248K), 0.0152154 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-09-29T17:44:39.021+0200: 5.739: [GC (Allocation Failure) [PSYoungGen: 622724K->34116K(638976K)] 637596K->48988K(2037248K), 0.0125096 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.083+0200: 5.801: [GC (Allocation Failure) [PSYoungGen: 613188K->38949K(642048K)] 628060K->53821K(2040320K), 0.0127433 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T17:44:39.145+0200: 5.863: [GC (Allocation Failure) [PSYoungGen: 622629K->33189K(640512K)] 637501K->48061K(2038784K), 0.0116949 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
