Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
2020-09-29T11:43:17.985+0200: 14.075: [GC (Allocation Failure) [PSYoungGen: 664608K->8481K(681984K)] 665012K->8885K(2080256K), 0.0059573 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:18.086+0200: 14.177: [GC (Allocation Failure) [PSYoungGen: 671720K->32K(681984K)] 672124K->436K(2080256K), 0.0003972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:18.186+0200: 14.277: [GC (Allocation Failure) [PSYoungGen: 665120K->8993K(681984K)] 665524K->9397K(2080256K), 0.0055920 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:18.287+0200: 14.377: [GC (Allocation Failure) [PSYoungGen: 674081K->4129K(681984K)] 674485K->4533K(2080256K), 0.0037049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:18.390+0200: 14.480: [GC (Allocation Failure) [PSYoungGen: 669217K->12929K(679424K)] 669621K->13333K(2077696K), 0.0075958 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:18.491+0200: 14.582: [GC (Allocation Failure) [PSYoungGen: 675969K->6081K(680960K)] 676373K->6485K(2079232K), 0.0045404 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:18.606+0200: 14.696: [GC (Allocation Failure) [PSYoungGen: 669121K->12865K(678912K)] 669525K->13269K(2077184K), 0.0078167 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:18.713+0200: 14.803: [GC (Allocation Failure) [PSYoungGen: 674881K->4929K(680448K)] 675285K->5333K(2078720K), 0.0043371 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:18.820+0200: 14.910: [GC (Allocation Failure) [PSYoungGen: 666945K->10753K(680448K)] 667349K->11157K(2078720K), 0.0067683 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:18.920+0200: 15.011: [GC (Allocation Failure) [PSYoungGen: 671896K->32K(680960K)] 672300K->436K(2079232K), 0.0005813 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-09-29T11:43:19.023+0200: 15.114: [GC (Allocation Failure) [PSYoungGen: 663072K->6945K(681984K)] 663476K->7349K(2080256K), 0.0047372 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-09-29T11:43:19.136+0200: 15.226: [GC (Allocation Failure) [PSYoungGen: 671009K->32K(680960K)] 671413K->436K(2079232K), 0.0005467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
